ANAND BAZAR
ANNAPURNA ROAD
AGRASEN CHAURAHA
AASARAM BAPU CHAURAHA
AERODRUM ROAD
AIRPORT
A P T C
BAPAT CHAURAHA
BADA GANPATI
BENGALI CHAURAHA
BHAWAR KUVA
BHANDARI MILL
BOMBAY HOSPITAL
BANGANGA
CHIMANBHAG
CHOITHRAM HOSPITAL
CHANDAN NAGAR
CHAMELIDEVI SCHOOL
COLLECTORATE
DEWAS NAKA
ELECTRONIC COMPLEX
INDOGERMAN
FOOTI KOTHI
GEETA BHAWAN
GANGWAL BUS STAND
GPO
HAWA BANGLA
HARSHIDHI
JANJIR WALA CHAURAHA
JUNI INDORE
KHAJRANA
KRISHNAPURA
KILA MAIDAN
LALBAGH
LOKMANYA NAGAR
MIG
MALWA MILL
MTH
MHOW NAKA
MARIMATA CHAURAHA
MAHESH GAURDLINE
M Y HOSPITAL
NEMAWAR ROAD
NAVALAKHA CHURAHA BUS STOP
NAGAR NIGAM
NANDLAL PURA
NEW PALASIA
PARK ROAD
PARDESHIPURA
PATNIPURA
PATRAKAR CHAURAHA
PATEL PRATIMA
RAILWAY STATION
RTO
KHEL PRASHAL / RACE COURSE RD
RAJENDRA NAGAR
RAJWADA
RASOMA LAB
RADHASWAMI (BILAWALI)
REGAL SQUARE
RAJMOHLLA
SHIVAJI TIRAHA
SHUBHASH NAGAR
SANGAM NAGAR
TEJAJI NAGAR
TOWER CHAURAHA
VIJAY NAGAR
TILAK NAGAR
WHITE CHURCH
SHALIMAR TOWNSHIP
SATYA SAI CHAURAHA
RAJIV GANDHI CHAURAHA
BIJALPUR THANA
RAJENDRA NAGAR THANA
CAT
HIGH COURT
RAJKUMAR BRIDGE
POLOGROUND
INDORE WIRE
KALANI NAGAR
GANDHI NAGAR
PALASIA
EAMALI SAB GURUDWARA
PIPLYAHANA
TEEN EAMALI PALDA
ANTIM CHAURAHA
MRAGNAYANI
BHAMORI
TINPULIA
NEHRU CHAURAHA
SANJAY SETU
NARSINGH BAZAR
MALGANJ
SANCHAR NAGAR
KANADIA
SEFI
NEW PALASIA THANA
LANTERN CHAURAHA
SARVATE BUS STAND
MALGODAM PARK ROAD
BANGANGA NAKA
BANGANGA THANA
NARBAR
ARVINDO COLLEGE
MIG CHAURAHA
NURANI NAGAR
MUSAKHEDI
SYAJI
PRAKASH NAGAR
NEMAWAR ROAD CHAURAHA
GANDHI HALL
PANCHWATI
MALVIYA NAGAR
DAINIK BHASKAR
LIG CHOURAHA
INDUSTRY HOUSE
PALASIA CHOURAHA
GEETA BHAWAN CHOURAHA
ZOO
CHOITHRAM MANDI
MAA VIHAR COLONY
BIJAL PUR
KESHARBAGH
KALIMATA MANDIR
R.T.O
LAL BAGH
GDC
HARSIDDHI
IMLISAHAB GURUDWARA
RAJBADA
SIKH MOHALLA
REGAL CHOURAHA
LANTERN CHOURAHA
JANJEER WALA CHOURAHA
JANJEERWALA CHOURAHA
KHAJRANA DARGAH
KHAJRANA MANDIR
KHAJRANA RING ROAD
PUSHP NAGAR
CHANDRALOK
ANAND BAZAR CHOURAHA
PATRAKAR CHOURAHA
BARWANI PLAZA STOP
AGRASEN CHOURAHA
TOWER CHOURAHA
KHATIWALA TANK
SAIFI NAGAR
PALSIKAR
VAISHNAV POLYTECHNIC
RAJ MOHALLA
ANTIM CHOURAHA
BIJASAN CENTRAL SCHOOL
PANCH SHEEL
VIDHYA DHAM
SHIKSHAK NAGAR
TIRUPATI NAGAR
WIRELESS T/APTC
DAVV
ASHARAM BAPU CHOURAHA
RADHA SWAMI
MACHLI FARM
SINDHI COLONY
MAHAVAR NAGAR
USHA NAGAR
BANK COLONY
ANNAPURNA MANDIR
ANNAPURNA NAGAR
CHANAKYA PURI
VAISHALI NAGAR
INDRAPRASTH GARDEN
MAHARISHI DADHICHI CHOURAHA
BHAGWATI DAWAR
DWARKA PURI
SAI DAWAR
FUTI KOTHI
SETHI GATE
GUMASTHA NAGAR
RANJEET HANUMAN
MHOW NAKA CHOURAHA
LAL BAG
CITY CENTRE
GLOBUS
INDRAPRASTH
BARWANI TOWER STAND
BANGALI CHOURAHA RING ROAD
MANAWTA NAGAR
MADHUMILAN
STATION
REGAL
PIPLI BAZAR
NARSINGH CHOURAHA
RAJMOHALLA
ANTIM CHOURAH
SAKET NAGAR
PALASIA THANA
56 DUKAN
JANJEER WALA
LANTARN CHOUK
M.T.H
SANJAY SETHU
NANDLALPURA
MR-10 CHOURAHA
SUKLIYA CHOURAHA
BAPAT CHOURAHA
MEGHDOOT CHOURAHA
SAYAJI CHOURAHA
PATNIPURA CHOURAHA
MALWA MILL CHOURAHA
GANDHI CHOURAHA
NEHRU CHOURAHA
M.Y.HOSPITAL
G.P.O
NAVLAKHA
TEEN IMLI RING ROAD
PALDA NAKA
SCH.NO.78
S.S CHOURAHA
CHIMAN BAGH
POLA GROUND
MARI MATA CHOURAHA
MAHESH GARD LINE
KILA MEDAN
DUSRI PALTAN
A.P.T.C/ WIRE LESS
VIDHYA NAGAR
AIR PORT
BIJASAN
MARIMATA CHOURAHA
MANIK BAGH BRIDGE
CHOITHRAM
RAJIV GANDHI SQ.
BHAWAR KUA
ASHA RAM BAPU SQ.
NEMAVAR ROAD
TEEN EMLI PALDA
MUSA KHEADI
SHANTI NAGAR
BANGALI SQ.
KHAJRANA SQ.
BARFANI ASHRAM
MALVIYA P. PUMP
BOMBAY HTL
S.S. CHOUR.
SAYAJI
MEGHDUT GARDEN
BAPAT CHUO.
SUKHLIYA
M.R. 10
ARVINDO
ICTSL
HOLKAR COLLEGE
A.R. BAPU CHOU.
IET/SOPA
RANJEET COLLEGE
POWER HOUSE
PUSHPKUNJ
KASTURBA
GOURI NAGAR
ELE. COMPLEX
PRADESHI PURA
SUBASH NAGAR
NAGAR NIGAM TEMPO
OLD GDC COLLEGE
KERBLA
Manmandir
Ram bagh
Imli Bazar
Badwali Chouraha
Chouthi paltan
Jinsi Chouk
ASHRAM
LIG
NANDA NAGAR
TEEN PULIYA
NAKA BHATTA
DRP
LOKHANDE BRIDGE
MARI MATA
LAXMI PURI
SAG. NGR  Sec. C
SAG.NGR Sec. A
SAG. NGR Sec. B
SAG NGR Sch.  51
PAR.PURA THANA
NOORANI NAGAR
AMMAR NAGAR
SIRPUR TALAB
DHAR NAKA
ZILA HOSPITAL
RAMKRISHAN BAGH
PREMSUKH (TODA SANYSAITU)
AZAD NAGAR
PULIA
NARMAD PROJECT
MOSA KHEDI TEMPO STAND
MOSA  KHEDI SABZI MANDI
MOSA KHEDI RING ROAD
DAWA BAZAR
SAIFEE CHOURAHA
GITABHAWAN HL
DHAKANWALA  KUA
AKHADA
LAKMI NAGAR CHOU.
KHARCHA
MARUTI NAGAR
SHIV NAGAR
MARDAN CHORAHA
NARVAR
CHOUTHA SANSAR
BARDARY GATE
DIPMALA
KUMHAR KHADI
LAKMI NAGAR CHOU
Sirpur
Chandan  Nagar
St.Paul  School
Labariya  Bheru
Sapna Sangeeta
Industry  House
Indraprasth Tower
Manik Bagh
Jawahar  Marg
Rajeev Gandhi  Pratima
Bichauli Mardana
Gretar Brajeswari
Chauhan  Nagar
Old  Sihor Road
St. Refills
Rani Pura
North  Toda
Ahilyaasharam
15 Batalion
Kamla  Nehrunagar
Brindavan Colony
Satyasai  Bagh
Niranjanpur
Ganda  Talab  Road
Adrash  Mauliknagar
Maruti  Nagar
Karas Dev Nagar
Kulkaranee  Ka Bhatta
Kalyan  Mill
Swadeshi  Mill
Lokhand  Marg
Smarti  Cenema
Jensi
Janta  Colony
Sirpur Naka
Bhagirath Pura  Thana
Malwa  Vanaspat
MPEB
Tilak  Path
Phuti  Kothi
Railway  Crossing
Kothari Market
District  Court
Savarkar  Chauk.
Loha Gate
Jila Hospital
MOG Line
Maharishi Dadichi
navneet garden
chanakyapuri
velocity cinemas
Geeta Bhavan Sqr
Aastha Cinema
Lotus Bus Stop
JUNI INDORE RAILWAY CROSSING BUS STOP
SAVARKAR NAGAR BUS STOP
PRATAP NAGAR BUS STOP
GANGWAL BUS STOP
YASHWANT ROAD BUS STOP
RANI SARAY BUS STOP
NATH MANDIR BUS STOP
"PALASIA(56 DUKAN, APOLO TAWER) BUS STOP"
HEMU KALANI TIRAHA COLLECTOR OFFICE BUS
RAJIV NAGAR BUS STOP
MALHAR ASHRAM BUS STOP
DOCTOR COLONY BUS STOP
HIRA NAGAR THANA BUS STOP
HEERA NAGAR BUS STOP
NYAY NAGAR BUS STOP
SICA SCHOOL BUS STOP
SCHEME NO 54 TIRAHA BUS STOP
SCHEME NO 114 BUS STOP
RAJEEV AWAS VIHAR BUS STOP
IPS
B.c.School
Gomat Giri
Nayabasera
panchsheel Nagar
Vidhyadham
Triphti Nagar
WLAPTC
GOMATGIRI
Ajad Nagar
Choithram tiraha
Bijalpur (Dite)
IPS Academy
Akashwani
Rau Bus stand
Rau Sq.
Nakhrali Tiraha
IIIM
Sonvay
STI
Bhaislay
Toll Booth
AIRPORT Road
Force Squire
Eicher TurnPower house
Eicher Chouraha
Sagor Kuti
Fire Briged
Indorama
Mhow Gaon
Dreamland Ch
Pithmpur Squ.
mhow Squ.
Bridgestone Co.
Akoliya (Reliance)
Force Chouraha
IIM
Niapaniya
nepania
nepaniya
